citation_id,run_id,cited_brand_id,cited_brand_raw,url,domain_reported,source_type_reported
C000248,M1-P014-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000519,M1-P031-CH-R1,B004,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial
C002133,M2-P060-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001829,M2-P042-CH-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001069,M1-P064-CH-R2,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C000787,M1-P047-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001826,M2-P041-AN-R1,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C001051,M1-P062-AN-R2,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C000190,M1-P012-CH-R1,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C000636,M1-P038-CH-R1,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C000249,M1-P015-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001119,M2-P003-CH-R1,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C000478,M1-P028-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001685,M2-P033-CH-R2,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C000909,M1-P054-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000015,M1-P001-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000587,M1-P035-CH-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001271,M2-P011-CH-R2,B004,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial
C000896,M1-P053-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001385,M2-P017-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000759,M1-P045-AN-R1,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C002069,M2-P056-SE-R1,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C002182,M2-P062-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001581,M2-P027-CH-R1,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C000891,M1-P053-CH-R1,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C000229,M1-P014-CH-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000166,M1-P010-SE-R2,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C000694,M1-P041-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000426,M1-P025-CH-R1,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C001012,M1-P060-AN-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001240,M2-P009-SE-R2,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C001348,M2-P015-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000654,M1-P039-CH-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001429,M2-P020-CH-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000877,M1-P052-CH-R2,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C002145,M2-P060-SE-R1,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C000372,M1-P021-AN-R1,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C000195,M1-P012-SE-R1,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C001934,M2-P048-SE-R2,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C001735,M2-P035-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000609,M1-P036-AN-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000013,M1-P001-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000858,M1-P051-CH-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001841,M2-P042-AN-R1,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C001494,M2-P022-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000189,M1-P012-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001919,M2-P047-SE-R2,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C002093,M2-P058-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000932,M1-P055-SE-R1,B001,,https://independent-sleep.example/reviews/astervale,independent-sleep.example,editorial
C000194,M1-P012-SE-R1,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C002100,M2-P058-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000755,M1-P045-SE-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001895,M2-P046-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000992,M1-P059-AN-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001013,M1-P060-AN-R1,B001,,https://independent-sleep.example/reviews/astervale,independent-sleep.example,editorial
C002075,M2-P056-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000775,M1-P046-SE-R2,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C001272,M2-P011-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000224,M1-P013-AN-R1,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C000070,M1-P004-AN-R1,B004,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial
C000822,M1-P048-AN-R2,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C000016,M1-P001-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000255,M1-P015-CH-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000266,M1-P015-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000467,M1-P027-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001019,M1-P060-AN-R2,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C000354,M1-P020-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001354,M2-P016-CH-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000439,M1-P025-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001985,M2-P051-SE-R1,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C000570,M1-P034-CH-R2,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C000413,M1-P024-CH-R2,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C001289,M2-P012-CH-R1,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C001326,M2-P014-CH-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000328,M1-P019-SE-R1,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C000801,M1-P047-AN-R2,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C001690,M2-P033-SE-R1,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C001959,M2-P049-AN-R2,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C002123,M2-P059-SE-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000449,M1-P026-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001727,M2-P035-SE-R1,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C000119,M1-P008-CH-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000640,M1-P038-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000961,M1-P057-SE-R1,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C001511,M2-P023-SE-R2,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C000370,M1-P021-AN-R1,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C001090,M2-P001-SE-R2,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C000586,M1-P035-CH-R1,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C001168,M2-P005-SE-R2,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C001656,M2-P031-CH-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001493,M2-P022-AN-R1,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C001340,M2-P015-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000233,M1-P014-CH-R2,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C000843,M1-P050-CH-R2,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C001464,M2-P021-SE-R2,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C000825,M1-P049-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000219,M1-P013-SE-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001303,M2-P012-AN-R2,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C000572,M1-P034-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000594,M1-P035-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000091,M1-P006-CH-R2,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C000983,M1-P059-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001000,M1-P060-CH-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C002046,M2-P054-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000429,M1-P025-CH-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001487,M2-P022-SE-R1,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C001722,M2-P035-CH-R2,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C002121,M2-P059-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C002098,M2-P058-CH-R2,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C000448,M1-P026-SE-R1,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C001293,M2-P012-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000931,M1-P055-SE-R1,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C001757,M2-P037-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000463,M1-P027-SE-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001344,M2-P015-CH-R2,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C001951,M2-P049-SE-R2,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C000131,M1-P008-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001425,M2-P019-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000409,M1-P024-CH-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C002242,M1-P028-CH-R2,B005,,HTTPS://eucalune.example/products/eucalyptus-sheets/?utm_source=audit&utm_campaign=m2#section,eucalune.example,owned
C001726,M2-P035-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000371,M1-P021-AN-R1,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C000468,M1-P027-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000734,M1-P044-CH-R2,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C000379,M1-P022-CH-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001634,M2-P029-SE-R2,B001,,https://independent-sleep.example/reviews/astervale,independent-sleep.example,editorial
C000377,M1-P022-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000565,M1-P034-CH-R1,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C001451,M2-P020-AN-R2,B004,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial
C001804,M2-P040-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000492,M1-P029-CH-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000270,M1-P016-CH-R1,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C000170,M1-P010-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001948,M2-P049-SE-R1,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C001304,M2-P013-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000646,M1-P038-SE-R2,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C001894,M2-P046-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000940,M1-P056-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001817,M2-P041-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001657,M2-P031-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001345,M2-P015-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001873,M2-P045-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001355,M2-P016-CH-R1,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C001955,M2-P049-AN-R1,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C000447,M1-P026-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001947,M2-P049-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C002263,M2-P010-CH-R2,,,HTTPS://home-review.example/best-cooling-bedding/?utm_source=audit&utm_campaign=m2#section,home-review.example,editorial
C000731,M1-P044-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001279,M2-P011-AN-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001149,M2-P004-SE-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000732,M1-P044-CH-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001738,M2-P036-CH-R1,B004,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial
C001292,M2-P012-CH-R2,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C001640,M2-P029-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C002023,M2-P053-SE-R1,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C002061,M2-P055-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001643,M2-P030-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001536,M2-P024-SE-R2,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C002262,M2-P031-SE-R2,B005,,HTTPS://eucalune.example/products/eucalyptus-sheets/?utm_source=audit&utm_campaign=m2#section,eucalune.example,owned
C001631,M2-P029-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000664,M1-P039-AN-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000301,M1-P018-CH-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000112,M1-P007-AN-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C002183,M2-P062-CH-R2,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C001833,M2-P042-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001490,M2-P022-SE-R2,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C000643,M1-P038-SE-R1,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C001696,M2-P033-AN-R1,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C002231,M2-P064-AN-R1,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C000981,M1-P058-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001413,M2-P019-CH-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000985,M1-P059-CH-R2,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C001718,M2-P035-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001030,M1-P061-AN-R1,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C002148,M2-P060-SE-R2,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C001147,M2-P004-SE-R1,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C000816,M1-P048-AN-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001943,M2-P049-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001620,M2-P029-CH-R1,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C000246,M1-P014-AN-R1,B001,,https://independent-sleep.example/reviews/astervale,independent-sleep.example,editorial
C000079,M1-P005-CH-R2,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C001678,M2-P032-SE-R2,B004,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial
C000991,M1-P059-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000454,M1-P027-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001060,M1-P063-SE-R2,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C001327,M2-P014-CH-R2,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C000137,M1-P009-CH-R2,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C001629,M2-P029-SE-R1,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C000872,M1-P051-AN-R2,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C000226,M1-P013-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001193,M2-P006-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000661,M1-P039-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000957,M1-P057-CH-R1,B001,,https://independent-sleep.example/reviews/astervale,independent-sleep.example,editorial
C002099,M2-P058-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000863,M1-P051-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000411,M1-P024-CH-R1,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C002035,M2-P054-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000828,M1-P049-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000146,M1-P009-SE-R2,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C001467,M2-P021-SE-R2,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C002040,M2-P054-AN-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000021,M1-P002-CH-R1,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C000880,M1-P052-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001681,M2-P032-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000240,M1-P014-SE-R2,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C000390,M1-P022-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001801,M2-P039-AN-R2,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C001592,M2-P027-SE-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000011,M1-P001-SE-R2,B004,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial
C001472,M2-P021-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001139,M2-P004-CH-R1,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C001058,M1-P063-SE-R1,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C001323,M2-P014-CH-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001431,M2-P020-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001674,M2-P032-SE-R1,B001,,https://independent-sleep.example/reviews/astervale,independent-sleep.example,editorial
C000615,M1-P036-AN-R2,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C001605,M2-P028-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001179,M2-P006-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001923,M2-P047-AN-R1,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C000056,M1-P003-AN-R2,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C000598,M1-P035-AN-R2,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C000033,M1-P002-AN-R1,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C000960,M1-P057-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C002181,M2-P062-CH-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C002109,M2-P058-AN-R1,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C000252,M1-P015-CH-R1,B004,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial
C002036,M2-P054-SE-R1,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C001991,M2-P051-AN-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001857,M2-P043-AN-R1,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C001715,M2-P034-AN-R1,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C000457,M1-P027-CH-R1,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C001551,M2-P025-SE-R1,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C000930,M1-P055-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001603,M2-P028-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C002204,M2-P063-CH-R2,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C001130,M2-P003-AN-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000647,M1-P038-AN-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000004,M1-P001-CH-R1,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C001332,M2-P014-SE-R1,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C000181,M1-P011-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000563,M1-P033-AN-R2,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C000206,M1-P012-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000095,M1-P006-SE-R1,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C001424,M2-P019-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001418,M2-P019-SE-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001584,M2-P027-CH-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000698,M1-P041-AN-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C002070,M2-P056-SE-R1,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C000601,M1-P036-CH-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001586,M2-P027-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000108,M1-P007-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001439,M2-P020-SE-R2,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C001028,M1-P061-AN-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000995,M1-P059-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C002082,M2-P057-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001229,M2-P008-AN-R2,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C001669,M2-P032-CH-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001575,M2-P026-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C002151,M2-P060-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000651,M1-P039-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000901,M1-P053-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000151,M1-P009-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001392,M2-P018-CH-R1,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C001321,M2-P013-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001492,M2-P022-AN-R1,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C000509,M1-P030-SE-R2,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C000241,M1-P014-SE-R2,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C001213,M2-P008-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
